id_inmueble,consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,superficie_m2,categoria
VIV-02683,397.62,True,22,Casa,6,61,Ineficiente
COM-02684,3401.14,False,48,Comercio,12,95,Ineficiente
VIV-02685,422.93,True,31,Casa,6,91,Ineficiente
VIV-02686,430.37,True,31,Casa,6,143,Ineficiente
COM-02687,2241.45,False,62,Comercio,12,49,Ineficiente
VIV-02688,301.51,True,24,Casa,6,60,Moderado
VIV-02689,266.29,True,23,Casa,6,80,Eficiente
VIV-02690,266.09,True,28,Casa,6,106,Eficiente
VIV-02691,375.74,True,23,Casa,12,129,Ineficiente
VIV-02692,349.41,True,15,Casa,6,97,Moderado
VIV-02693,405.14,True,29,Casa,6,100,Ineficiente
COM-02694,1045.24,True,39,Comercio,12,41,Ineficiente
VIV-02695,393.51,True,23,Casa,6,86,Ineficiente
VIV-02696,387.17,True,23,Casa,6,58,Ineficiente
COM-02697,1648.02,False,43,Comercio,12,190,Eficiente
COM-02698,2839.28,True,56,Comercio,12,143,Moderado
VIV-02699,372.95,True,21,Casa,6,76,Ineficiente
VIV-02700,396.17,True,31,Casa,12,125,Ineficiente
VIV-02701,381.9,True,20,Casa,6,101,Ineficiente
VIV-02702,379.53,True,22,Casa,6,83,Ineficiente
COM-02703,2226.93,False,40,Comercio,12,141,Moderado
VIV-02704,232.88,True,12,Casa,6,40,Eficiente
COM-02705,3057.36,False,35,Comercio,12,46,Ineficiente
VIV-02706,368.42,True,21,Casa,12,112,Moderado
VIV-02707,362.63,True,13,Casa,12,129,Moderado
VIV-02708,222.16,True,13,Casa,6,58,Eficiente
COM-02709,1553.58,True,60,Comercio,12,147,Eficiente
VIV-02710,336.02,True,31,Casa,12,56,Moderado
VIV-02711,244.04,True,19,Casa,6,86,Eficiente
VIV-02712,214.69,True,13,Casa,12,79,Eficiente
COM-02713,1180.19,True,68,Comercio,12,39,Ineficiente
VIV-02714,325.72,True,31,Casa,6,68,Moderado
VIV-02715,274.19,True,32,Casa,6,133,Eficiente
VIV-02716,264.77,True,31,Casa,12,126,Eficiente
VIV-02717,341.87,True,12,Casa,6,82,Moderado
VIV-02718,434.7,True,28,Casa,6,119,Ineficiente
VIV-02719,256.82,True,20,Casa,6,93,Eficiente
COM-02720,1180.8,True,71,Comercio,12,130,Eficiente
VIV-02721,229.78,True,16,Casa,6,92,Eficiente
VIV-02722,376.03,True,15,Casa,6,120,Ineficiente
VIV-02723,264.62,True,30,Casa,12,78,Eficiente
COM-02724,1544.98,False,41,Comercio,12,123,Eficiente
COM-02725,2493.56,True,32,Comercio,12,35,Ineficiente
VIV-02726,411.16,True,25,Casa,6,67,Ineficiente
VIV-02727,340.88,True,32,Casa,6,117,Moderado
VIV-02728,266.49,True,32,Casa,6,91,Eficiente
VIV-02729,261.22,True,18,Casa,6,119,Eficiente
VIV-02730,382.05,True,27,Casa,6,95,Ineficiente
VIV-02731,228.29,True,15,Casa,6,73,Eficiente
VIV-02732,310.43,True,28,Casa,12,51,Moderado
VIV-02733,382.28,True,25,Casa,6,97,Ineficiente
VIV-02734,374.18,True,17,Casa,12,82,Ineficiente
COM-02735,2115.81,False,58,Comercio,12,96,Moderado
COM-02736,1587.64,False,37,Comercio,12,160,Eficiente
VIV-02737,345.2,True,15,Casa,6,55,Moderado
VIV-02738,221.78,True,14,Casa,6,131,Eficiente
VIV-02739,367.82,True,21,Casa,12,89,Moderado
VIV-02740,256.27,True,24,Casa,6,40,Eficiente
VIV-02741,409.85,True,23,Casa,12,42,Ineficiente
VIV-02742,343.93,True,16,Casa,6,79,Moderado
COM-02743,1583.75,True,66,Comercio,12,105,Moderado
COM-02744,1018.26,False,52,Comercio,12,56,Moderado
VIV-02745,377.38,True,16,Casa,6,139,Ineficiente
VIV-02746,219.94,True,14,Casa,12,115,Eficiente
VIV-02747,348.17,True,13,Casa,6,102,Moderado
VIV-02748,226.17,True,13,Casa,6,71,Eficiente
VIV-02749,368.56,True,23,Casa,12,99,Moderado
VIV-02750,228.47,True,12,Casa,6,60,Eficiente
COM-02751,3361.59,False,72,Comercio,12,95,Ineficiente
VIV-02752,233.79,True,15,Casa,6,123,Eficiente
VIV-02753,295.47,True,24,Casa,12,95,Moderado
VIV-02754,270.11,True,20,Casa,6,107,Eficiente
COM-02755,1236.54,False,58,Comercio,12,115,Eficiente
VIV-02756,403.96,True,26,Casa,6,80,Ineficiente
COM-02757,2933.07,True,65,Comercio,12,56,Ineficiente
VIV-02758,224.83,True,13,Casa,12,125,Eficiente
VIV-02759,391.59,True,32,Casa,6,106,Ineficiente
VIV-02760,234.79,True,15,Casa,12,97,Eficiente
VIV-02761,265.49,True,20,Casa,6,62,Eficiente
VIV-02762,224.78,True,12,Casa,6,116,Eficiente
VIV-02763,375.8,True,17,Casa,6,105,Ineficiente
VIV-02764,349.82,True,15,Casa,6,96,Moderado
VIV-02765,300.62,True,24,Casa,12,114,Moderado
COM-02766,948.33,False,31,Comercio,12,145,Eficiente
VIV-02767,395.37,True,22,Casa,6,85,Ineficiente
VIV-02768,423.51,True,24,Casa,6,66,Ineficiente
VIV-02769,352.31,True,16,Casa,6,81,Moderado
VIV-02770,211.23,True,12,Casa,6,58,Eficiente
VIV-02771,378.9,True,22,Casa,12,40,Ineficiente
VIV-02772,383.02,True,24,Casa,6,118,Ineficiente
VIV-02773,247.13,True,21,Casa,12,73,Eficiente
VIV-02774,367.93,True,16,Casa,6,80,Moderado
VIV-02775,251.55,True,27,Casa,12,69,Eficiente
VIV-02776,401.33,True,21,Casa,12,90,Ineficiente
VIV-02777,371.93,True,20,Casa,12,109,Ineficiente
COM-02778,1556.62,True,47,Comercio,12,103,Moderado
VIV-02779,367.97,True,20,Casa,12,83,Moderado
COM-02780,2118.29,True,38,Comercio,12,178,Eficiente
VIV-02781,225.55,True,15,Casa,6,94,Eficiente
COM-02782,2051.54,False,36,Comercio,12,196,Eficiente
VIV-02783,350.1,True,12,Casa,6,99,Moderado
COM-02784,2252.56,True,62,Comercio,12,48,Ineficiente
VIV-02785,215.69,True,12,Casa,6,63,Eficiente
VIV-02786,417.99,True,25,Casa,6,102,Ineficiente
VIV-02787,368.73,True,19,Casa,12,89,Moderado
VIV-02788,407.12,True,23,Casa,6,85,Ineficiente
COM-02789,1747.28,True,72,Comercio,12,100,Moderado
VIV-02790,380.82,True,19,Casa,6,101,Ineficiente
VIV-02791,375.24,True,25,Casa,12,131,Ineficiente
VIV-02792,371.77,True,26,Casa,12,92,Ineficiente
VIV-02793,419.74,True,27,Casa,6,121,Ineficiente
VIV-02794,389.74,True,18,Casa,6,88,Ineficiente
COM-02795,2101.13,False,65,Comercio,12,114,Moderado
VIV-02796,322.58,True,31,Casa,6,97,Moderado
VIV-02797,372.15,True,22,Casa,6,87,Ineficiente
VIV-02798,351.34,True,15,Casa,12,101,Moderado
COM-02799,2201.4,False,35,Comercio,12,99,Moderado
VIV-02800,413.06,True,32,Casa,6,105,Ineficiente
VIV-02801,324.8,True,31,Casa,6,52,Moderado
COM-02802,1233.03,True,65,Comercio,12,173,Eficiente
VIV-02803,359.61,True,13,Casa,12,85,Moderado
VIV-02804,282.26,True,29,Casa,6,92,Moderado
VIV-02805,365.9,True,18,Casa,12,103,Moderado
COM-02806,869.5,False,43,Comercio,12,144,Eficiente
VIV-02807,267.01,True,30,Casa,6,71,Eficiente
VIV-02808,260.93,True,26,Casa,6,99,Eficiente
VIV-02809,386.64,True,30,Casa,6,131,Ineficiente
COM-02810,1376.42,False,28,Comercio,12,88,Moderado
VIV-02811,244.65,True,19,Casa,12,67,Eficiente
COM-02812,2748.6,True,59,Comercio,12,171,Moderado
VIV-02813,271.04,True,30,Casa,6,88,Eficiente
VIV-02814,225.0,True,12,Casa,12,49,Eficiente
VIV-02815,309.85,True,30,Casa,6,53,Moderado
COM-02816,2581.73,True,48,Comercio,12,89,Ineficiente
VIV-02817,230.04,True,12,Casa,6,88,Eficiente
VIV-02818,317.66,True,30,Casa,6,93,Moderado
COM-02819,1500.82,False,46,Comercio,12,165,Eficiente
COM-02820,1019.84,True,65,Comercio,12,138,Eficiente
VIV-02821,423.18,True,26,Casa,6,135,Ineficiente
VIV-02822,351.79,True,13,Casa,12,103,Moderado
VIV-02823,386.35,True,26,Casa,6,117,Ineficiente
VIV-02824,382.64,True,28,Casa,6,60,Ineficiente
COM-02825,2230.6,False,53,Comercio,12,124,Moderado
VIV-02826,414.38,True,29,Casa,6,88,Ineficiente
VIV-02827,224.14,True,13,Casa,12,105,Eficiente
VIV-02828,382.28,True,28,Casa,12,141,Ineficiente
VIV-02829,317.98,True,29,Casa,6,100,Moderado
VIV-02830,235.15,True,18,Casa,6,95,Eficiente
COM-02831,1454.94,False,45,Comercio,12,183,Eficiente
VIV-02832,285.76,True,23,Casa,6,110,Moderado
VIV-02833,258.12,True,18,Casa,12,70,Eficiente
VIV-02834,386.55,True,19,Casa,12,103,Ineficiente
COM-02835,1413.83,True,50,Comercio,12,64,Moderado
VIV-02836,412.38,True,22,Casa,6,99,Ineficiente
VIV-02837,274.78,True,24,Casa,6,110,Eficiente
VIV-02838,431.42,True,32,Casa,6,104,Ineficiente
VIV-02839,279.99,True,22,Casa,6,52,Moderado
VIV-02840,343.39,True,12,Casa,6,103,Moderado
VIV-02841,234.95,True,14,Casa,6,76,Eficiente
VIV-02842,255.49,True,17,Casa,6,100,Eficiente
VIV-02843,375.89,True,24,Casa,6,92,Ineficiente
VIV-02844,391.21,True,20,Casa,6,114,Ineficiente
VIV-02845,232.13,True,18,Casa,12,70,Eficiente
COM-02846,2122.44,True,45,Comercio,12,128,Moderado
VIV-02847,302.82,True,28,Casa,6,156,Moderado
COM-02848,2156.52,False,60,Comercio,12,105,Moderado
VIV-02849,402.53,True,24,Casa,12,99,Ineficiente
COM-02850,1141.39,True,50,Comercio,12,62,Moderado
VIV-02851,281.88,True,30,Casa,6,88,Moderado
VIV-02852,378.2,True,23,Casa,6,119,Ineficiente
VIV-02853,366.98,True,18,Casa,12,112,Moderado
VIV-02854,237.02,True,18,Casa,6,104,Eficiente
VIV-02855,261.06,True,21,Casa,6,156,Eficiente
VIV-02856,225.09,True,12,Casa,12,42,Eficiente
COM-02857,2623.47,True,42,Comercio,12,68,Ineficiente
VIV-02858,343.13,True,13,Casa,6,82,Moderado
VIV-02859,289.31,True,32,Casa,6,76,Moderado
VIV-02860,439.15,True,28,Casa,6,95,Ineficiente
COM-02861,3371.04,True,66,Comercio,12,116,Ineficiente
VIV-02862,357.84,True,20,Casa,6,113,Moderado
VIV-02863,276.15,True,28,Casa,6,74,Eficiente
VIV-02864,293.35,True,31,Casa,6,137,Moderado
VIV-02865,270.96,True,19,Casa,6,99,Eficiente
VIV-02866,242.21,True,18,Casa,6,103,Eficiente
VIV-02867,271.16,True,20,Casa,12,107,Eficiente
VIV-02868,244.89,True,14,Casa,12,130,Eficiente
VIV-02869,339.21,True,14,Casa,6,67,Moderado
VIV-02870,335.37,True,31,Casa,12,80,Moderado
VIV-02871,235.03,True,12,Casa,6,78,Eficiente
VIV-02872,356.33,True,14,Casa,6,106,Moderado
VIV-02873,231.59,True,17,Casa,12,55,Eficiente
VIV-02874,394.05,True,20,Casa,12,64,Ineficiente
VIV-02875,389.74,True,18,Casa,6,60,Ineficiente
VIV-02876,257.04,True,22,Casa,6,102,Eficiente
COM-02877,1496.12,False,57,Comercio,12,190,Eficiente
VIV-02878,393.86,True,27,Casa,6,89,Ineficiente
COM-02879,3426.37,True,71,Comercio,12,58,Ineficiente
VIV-02880,440.87,True,29,Casa,6,71,Ineficiente
VIV-02881,354.43,True,19,Casa,6,42,Moderado
COM-02882,1689.51,True,53,Comercio,12,109,Moderado
VIV-02883,301.11,True,24,Casa,12,45,Moderado
COM-02884,3390.7,False,52,Comercio,12,39,Ineficiente
VIV-02885,363.17,True,18,Casa,6,156,Moderado
VIV-02886,263.09,True,19,Casa,6,86,Eficiente
VIV-02887,295.39,True,23,Casa,6,68,Moderado
VIV-02888,242.21,True,13,Casa,6,99,Eficiente
COM-02889,2620.8,True,43,Comercio,12,63,Ineficiente
VIV-02890,230.09,True,12,Casa,6,40,Eficiente
COM-02891,831.47,True,36,Comercio,12,176,Eficiente
VIV-02892,368.69,True,16,Casa,12,154,Moderado
VIV-02893,243.89,True,16,Casa,12,132,Eficiente
VIV-02894,369.04,True,19,Casa,6,132,Moderado
VIV-02895,266.54,True,26,Casa,12,98,Eficiente
COM-02896,1592.06,False,62,Comercio,12,60,Ineficiente
VIV-02897,357.52,True,20,Casa,6,154,Moderado
VIV-02898,379.24,True,28,Casa,6,70,Ineficiente
VIV-02899,432.9,True,32,Casa,6,57,Ineficiente
VIV-02900,314.26,True,30,Casa,12,106,Moderado
COM-02901,2160.68,False,45,Comercio,12,188,Eficiente
VIV-02902,389.54,True,19,Casa,12,89,Ineficiente
VIV-02903,385.1,True,23,Casa,6,52,Ineficiente
VIV-02904,271.16,True,25,Casa,6,62,Eficiente
VIV-02905,461.95,True,31,Casa,6,103,Ineficiente
COM-02906,2276.4,False,42,Comercio,12,162,Moderado
VIV-02907,411.78,True,25,Casa,12,111,Ineficiente
COM-02908,1749.09,True,47,Comercio,12,151,Eficiente
VIV-02909,458.42,True,32,Casa,6,127,Ineficiente
VIV-02910,393.25,True,25,Casa,6,58,Ineficiente
VIV-02911,235.92,True,13,Casa,12,58,Eficiente
COM-02912,2175.59,False,63,Comercio,12,51,Ineficiente
COM-02913,2950.6,True,67,Comercio,12,95,Ineficiente
VIV-02914,314.21,True,27,Casa,12,46,Moderado
VIV-02915,363.77,True,13,Casa,6,98,Moderado
COM-02916,2322.23,False,51,Comercio,12,90,Ineficiente
VIV-02917,286.47,True,32,Casa,12,71,Moderado
VIV-02918,228.0,True,15,Casa,6,72,Eficiente
VIV-02919,290.3,True,28,Casa,6,47,Moderado
VIV-02920,238.66,True,16,Casa,6,100,Eficiente
COM-02921,1556.87,True,53,Comercio,12,76,Moderado
VIV-02922,365.78,True,14,Casa,6,108,Moderado
COM-02923,1077.0,True,56,Comercio,12,50,Moderado
VIV-02924,341.69,True,14,Casa,6,105,Moderado
COM-02925,1606.77,True,32,Comercio,12,142,Eficiente
VIV-02926,241.72,True,23,Casa,6,97,Eficiente
VIV-02927,389.88,True,22,Casa,6,77,Ineficiente
VIV-02928,236.3,True,12,Casa,6,48,Eficiente
COM-02929,1553.96,False,34,Comercio,12,90,Moderado
COM-02930,2305.35,True,44,Comercio,12,168,Moderado
COM-02931,2027.09,True,51,Comercio,12,191,Eficiente
COM-02932,2474.64,False,28,Comercio,12,39,Ineficiente
VIV-02933,268.03,True,31,Casa,12,102,Eficiente
VIV-02934,280.26,True,26,Casa,6,90,Moderado
VIV-02935,235.24,True,17,Casa,6,67,Eficiente
VIV-02936,274.32,True,26,Casa,6,142,Eficiente
COM-02937,2401.77,False,67,Comercio,12,163,Moderado
VIV-02938,299.11,True,25,Casa,6,73,Moderado
VIV-02939,229.46,True,16,Casa,12,68,Eficiente
VIV-02940,390.08,True,20,Casa,6,125,Ineficiente
VIV-02941,283.77,True,23,Casa,6,81,Moderado
COM-02942,2747.45,True,66,Comercio,12,186,Moderado
VIV-02943,353.51,True,19,Casa,6,76,Moderado
VIV-02944,224.8,True,16,Casa,6,99,Eficiente
VIV-02945,257.88,True,19,Casa,6,91,Eficiente
VIV-02946,259.07,True,16,Casa,12,112,Eficiente
VIV-02947,343.08,True,13,Casa,6,102,Moderado
VIV-02948,386.96,True,28,Casa,6,81,Ineficiente
VIV-02949,371.87,True,23,Casa,6,59,Ineficiente
VIV-02950,282.16,True,23,Casa,12,104,Moderado
COM-02951,3131.26,True,46,Comercio,12,71,Ineficiente
VIV-02952,266.96,True,24,Casa,6,126,Eficiente
VIV-02953,285.76,True,23,Casa,12,74,Moderado
VIV-02954,390.31,True,18,Casa,12,78,Ineficiente
VIV-02955,223.09,True,15,Casa,6,84,Eficiente
VIV-02956,425.85,True,25,Casa,6,103,Ineficiente
VIV-02957,310.33,True,29,Casa,6,95,Moderado
VIV-02958,403.99,True,27,Casa,6,115,Ineficiente
COM-02959,2146.9,True,69,Comercio,12,198,Eficiente
VIV-02960,237.74,True,17,Casa,6,70,Eficiente
COM-02961,1220.8,True,69,Comercio,12,84,Moderado
COM-02962,2846.23,True,40,Comercio,12,34,Ineficiente
COM-02963,2768.28,False,50,Comercio,12,101,Ineficiente
VIV-02964,374.56,True,15,Casa,6,97,Ineficiente
COM-02965,2373.37,True,68,Comercio,12,140,Moderado
VIV-02966,246.02,True,14,Casa,6,80,Eficiente
COM-02967,2234.72,False,65,Comercio,12,31,Ineficiente
VIV-02968,363.02,True,14,Casa,6,108,Moderado
VIV-02969,380.16,True,22,Casa,6,55,Ineficiente
VIV-02970,357.08,True,14,Casa,6,69,Moderado
VIV-02971,278.67,True,23,Casa,6,97,Moderado
COM-02972,2434.68,True,27,Comercio,12,80,Ineficiente
VIV-02973,403.43,True,23,Casa,6,72,Ineficiente
COM-02974,1572.48,True,68,Comercio,12,31,Ineficiente
VIV-02975,267.77,True,30,Casa,6,65,Eficiente
VIV-02976,358.77,True,13,Casa,12,92,Moderado
COM-02977,1000.22,True,50,Comercio,12,119,Eficiente
COM-02978,2065.37,True,45,Comercio,12,103,Moderado
VIV-02979,392.31,True,22,Casa,6,82,Ineficiente
VIV-02980,420.98,True,27,Casa,12,87,Ineficiente
COM-02981,1050.91,True,36,Comercio,12,91,Eficiente
VIV-02982,252.75,True,15,Casa,12,66,Eficiente
VIV-02983,455.06,True,30,Casa,12,113,Ineficiente
COM-02984,1129.5,False,51,Comercio,12,140,Eficiente
VIV-02985,401.59,True,28,Casa,6,121,Ineficiente
VIV-02986,402.62,True,21,Casa,6,74,Ineficiente
VIV-02987,393.24,True,20,Casa,12,88,Ineficiente
VIV-02988,243.49,True,14,Casa,6,88,Eficiente
VIV-02989,371.84,True,21,Casa,6,123,Ineficiente
VIV-02990,454.77,True,31,Casa,12,111,Ineficiente
COM-02991,1414.24,True,42,Comercio,12,113,Eficiente
VIV-02992,391.68,True,18,Casa,6,75,Ineficiente
VIV-02993,280.68,True,29,Casa,12,78,Moderado
VIV-02994,253.43,True,23,Casa,6,92,Eficiente
COM-02995,2225.52,True,42,Comercio,12,124,Moderado
VIV-02996,244.48,True,21,Casa,12,82,Eficiente
VIV-02997,403.91,True,24,Casa,6,116,Ineficiente
VIV-02998,228.06,True,15,Casa,6,136,Eficiente
VIV-02999,215.55,True,12,Casa,6,107,Eficiente
COM-03000,2689.09,True,62,Comercio,12,110,Ineficiente
COM-03001,1244.79,False,68,Comercio,12,105,Eficiente
VIV-03002,370.73,True,17,Casa,12,83,Moderado
VIV-03003,435.64,True,29,Casa,12,105,Ineficiente
COM-03004,1456.81,True,32,Comercio,12,187,Eficiente
COM-03005,2180.09,True,56,Comercio,12,49,Ineficiente
COM-03006,1783.15,False,67,Comercio,12,172,Eficiente
VIV-03007,395.62,True,28,Casa,6,109,Ineficiente
VIV-03008,258.75,True,22,Casa,12,72,Eficiente
VIV-03009,300.76,True,25,Casa,6,102,Moderado
VIV-03010,226.13,True,16,Casa,6,112,Eficiente
COM-03011,894.56,False,59,Comercio,12,196,Eficiente
COM-03012,1627.43,True,58,Comercio,12,135,Eficiente
VIV-03013,397.15,True,26,Casa,6,109,Ineficiente
COM-03014,914.19,False,49,Comercio,12,51,Moderado
COM-03015,2199.06,False,50,Comercio,12,157,Moderado
COM-03016,2055.4,False,33,Comercio,12,70,Ineficiente
VIV-03017,240.97,True,13,Casa,6,100,Eficiente
COM-03018,1734.62,True,60,Comercio,12,194,Eficiente
VIV-03019,399.74,True,30,Casa,6,94,Ineficiente
COM-03020,1647.0,False,59,Comercio,12,54,Ineficiente
VIV-03021,347.67,True,12,Casa,6,70,Moderado
VIV-03022,421.16,True,30,Casa,12,100,Ineficiente
VIV-03023,244.49,True,19,Casa,6,97,Eficiente
VIV-03024,246.6,True,16,Casa,12,87,Eficiente
VIV-03025,288.76,True,25,Casa,6,86,Moderado
VIV-03026,291.35,True,25,Casa,12,104,Moderado
VIV-03027,337.48,True,13,Casa,12,93,Moderado
VIV-03028,253.22,True,18,Casa,6,65,Eficiente
VIV-03029,220.53,True,13,Casa,12,83,Eficiente
VIV-03030,288.56,True,30,Casa,12,60,Moderado
VIV-03031,394.2,True,19,Casa,12,145,Ineficiente
VIV-03032,374.86,True,15,Casa,6,53,Ineficiente
VIV-03033,250.43,True,17,Casa,6,80,Eficiente
VIV-03034,412.5,True,25,Casa,6,115,Ineficiente
COM-03035,2396.06,True,61,Comercio,12,182,Moderado
VIV-03036,465.17,True,32,Casa,6,102,Ineficiente
VIV-03037,427.1,True,28,Casa,6,40,Ineficiente
VIV-03038,334.04,True,30,Casa,12,106,Moderado
COM-03039,2257.34,False,57,Comercio,12,141,Moderado
VIV-03040,268.03,True,31,Casa,6,127,Eficiente
VIV-03041,244.39,True,21,Casa,6,80,Eficiente
VIV-03042,375.0,True,19,Casa,12,67,Ineficiente
COM-03043,1362.74,True,29,Comercio,12,184,Eficiente
VIV-03044,432.23,True,32,Casa,6,113,Ineficiente
VIV-03045,384.51,True,24,Casa,12,105,Ineficiente
VIV-03046,392.81,True,28,Casa,12,69,Ineficiente
VIV-03047,379.36,True,28,Casa,6,87,Ineficiente
VIV-03048,247.78,True,19,Casa,6,130,Eficiente
VIV-03049,390.56,True,21,Casa,6,82,Ineficiente
VIV-03050,350.1,True,16,Casa,6,95,Moderado
VIV-03051,427.99,True,29,Casa,6,57,Ineficiente
VIV-03052,414.54,True,32,Casa,6,101,Ineficiente
VIV-03053,296.27,True,28,Casa,12,95,Moderado
VIV-03054,263.93,True,19,Casa,6,92,Eficiente
VIV-03055,405.79,True,27,Casa,6,100,Ineficiente
VIV-03056,359.65,True,15,Casa,6,56,Moderado
COM-03057,1823.11,False,66,Comercio,12,134,Moderado
VIV-03058,427.16,True,27,Casa,6,86,Ineficiente
VIV-03059,229.54,True,18,Casa,12,72,Eficiente
COM-03060,2783.25,True,60,Comercio,12,104,Ineficiente
VIV-03061,351.14,True,12,Casa,6,40,Moderado
COM-03062,1167.14,False,64,Comercio,12,168,Eficiente
VIV-03063,244.43,True,20,Casa,12,144,Eficiente
VIV-03064,391.84,True,21,Casa,6,74,Ineficiente
VIV-03065,239.99,True,15,Casa,6,121,Eficiente
COM-03066,1872.07,True,72,Comercio,12,103,Moderado
COM-03067,1938.51,False,25,Comercio,12,60,Ineficiente
VIV-03068,408.51,True,22,Casa,6,79,Ineficiente
VIV-03069,230.6,True,16,Casa,6,68,Eficiente
VIV-03070,337.72,True,31,Casa,12,119,Moderado
VIV-03071,245.09,True,18,Casa,6,84,Eficiente
VIV-03072,287.74,True,31,Casa,6,76,Moderado
VIV-03073,393.98,True,28,Casa,6,93,Ineficiente
COM-03074,978.19,False,42,Comercio,12,75,Moderado
VIV-03075,267.19,True,20,Casa,6,80,Eficiente
COM-03076,2781.22,False,70,Comercio,12,106,Ineficiente
COM-03077,3274.01,True,58,Comercio,12,168,Moderado
VIV-03078,311.04,True,26,Casa,6,95,Moderado
VIV-03079,224.21,True,14,Casa,6,108,Eficiente
VIV-03080,401.26,True,29,Casa,6,66,Ineficiente
VIV-03081,224.91,True,14,Casa,6,47,Eficiente
VIV-03082,234.53,True,13,Casa,12,88,Eficiente
VIV-03083,310.97,True,31,Casa,12,65,Moderado
COM-03084,1639.98,True,41,Comercio,12,143,Eficiente
COM-03085,2295.4,True,69,Comercio,12,84,Ineficiente
VIV-03086,365.5,True,15,Casa,6,77,Moderado
VIV-03087,291.96,True,30,Casa,12,69,Moderado
VIV-03088,416.38,True,23,Casa,6,115,Ineficiente
COM-03089,839.23,False,51,Comercio,12,54,Moderado
VIV-03090,393.98,True,28,Casa,6,76,Ineficiente
VIV-03091,312.8,True,32,Casa,12,95,Moderado
VIV-03092,451.25,True,31,Casa,6,120,Ineficiente
VIV-03093,358.91,True,13,Casa,6,79,Moderado
VIV-03094,266.53,True,19,Casa,6,92,Eficiente
COM-03095,3196.51,True,47,Comercio,12,190,Moderado
VIV-03096,218.89,True,13,Casa,6,63,Eficiente
COM-03097,3154.5,False,31,Comercio,12,63,Ineficiente
COM-03098,2644.89,True,60,Comercio,12,67,Ineficiente
COM-03099,2802.26,False,41,Comercio,12,144,Moderado
VIV-03100,414.14,True,32,Casa,12,103,Ineficiente
COM-03101,1592.53,False,61,Comercio,12,53,Ineficiente
VIV-03102,368.87,True,24,Casa,6,117,Moderado
VIV-03103,255.36,True,16,Casa,6,108,Eficiente
VIV-03104,434.93,True,27,Casa,6,47,Ineficiente
VIV-03105,428.85,True,25,Casa,6,84,Ineficiente
VIV-03106,280.12,True,32,Casa,12,97,Moderado
VIV-03107,211.63,True,12,Casa,6,85,Eficiente
VIV-03108,404.63,True,28,Casa,6,151,Ineficiente
VIV-03109,284.23,True,21,Casa,6,44,Moderado
VIV-03110,215.43,True,13,Casa,12,84,Eficiente
VIV-03111,271.02,True,24,Casa,12,66,Eficiente
VIV-03112,411.3,True,22,Casa,6,98,Ineficiente
VIV-03113,263.99,True,24,Casa,6,81,Eficiente
VIV-03114,359.66,True,13,Casa,12,89,Moderado
COM-03115,1632.6,True,36,Comercio,12,118,Moderado
COM-03116,982.02,False,64,Comercio,12,170,Eficiente
VIV-03117,261.56,True,23,Casa,12,40,Eficiente
VIV-03118,343.85,True,14,Casa,6,94,Moderado
VIV-03119,252.68,True,19,Casa,6,45,Eficiente
VIV-03120,369.05,True,17,Casa,12,75,Moderado
COM-03121,2375.1,False,64,Comercio,12,94,Ineficiente
VIV-03122,400.77,True,32,Casa,12,91,Ineficiente
VIV-03123,244.22,True,18,Casa,12,51,Eficiente
VIV-03124,242.51,True,21,Casa,6,90,Eficiente
VIV-03125,368.64,True,17,Casa,6,122,Moderado
COM-03126,1138.03,False,55,Comercio,12,65,Moderado
VIV-03127,255.34,True,21,Casa,6,105,Eficiente
VIV-03128,399.31,True,26,Casa,6,43,Ineficiente
VIV-03129,321.03,True,32,Casa,12,122,Moderado
VIV-03130,343.37,True,14,Casa,12,84,Moderado
COM-03131,3259.89,True,43,Comercio,12,135,Ineficiente
VIV-03132,388.22,True,18,Casa,6,44,Ineficiente
VIV-03133,295.92,True,32,Casa,6,86,Moderado
VIV-03134,430.89,True,31,Casa,6,70,Ineficiente
VIV-03135,353.97,True,15,Casa,12,100,Moderado
VIV-03136,250.27,True,18,Casa,6,92,Eficiente
COM-03137,1549.9,False,47,Comercio,12,167,Eficiente
VIV-03138,358.99,True,17,Casa,6,42,Moderado
VIV-03139,378.7,True,17,Casa,6,111,Ineficiente
VIV-03140,261.28,True,20,Casa,6,40,Eficiente
VIV-03141,361.23,True,21,Casa,6,100,Moderado
VIV-03142,381.76,True,25,Casa,12,120,Ineficiente
VIV-03143,406.6,True,25,Casa,6,64,Ineficiente
VIV-03144,412.47,True,30,Casa,12,107,Ineficiente
VIV-03145,387.97,True,20,Casa,12,108,Ineficiente
VIV-03146,248.54,True,18,Casa,6,67,Eficiente
VIV-03147,356.83,True,17,Casa,12,111,Moderado
VIV-03148,433.09,True,29,Casa,6,98,Ineficiente
VIV-03149,400.39,True,25,Casa,6,102,Ineficiente
VIV-03150,321.03,True,32,Casa,12,60,Moderado
COM-03151,985.09,False,40,Comercio,12,129,Eficiente
COM-03152,2251.44,True,51,Comercio,12,36,Ineficiente
VIV-03153,426.58,True,25,Casa,6,103,Ineficiente
COM-03154,2572.85,True,41,Comercio,12,198,Moderado
COM-03155,1451.07,False,42,Comercio,12,121,Eficiente
VIV-03156,218.05,True,14,Casa,6,88,Eficiente
VIV-03157,434.41,True,31,Casa,6,99,Ineficiente
VIV-03158,348.26,True,12,Casa,6,97,Moderado
